,br_code,Branch_name,supplier_code,Supplier_name,item_code,Item_name,qty,line_level_rate,qty_calc,total
1739,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,208927,NUTRIMOM POW 200GM,4,273.85,4,1095.40
1740,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,208940,NUTROLIN-B SYP 60ML,4,36.58,4,146.32
1741,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,208941,NUTROLIN-B PAED 10TAB,4,22.50,40,90.00
1742,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,208945,NUZIDE-M 10TAB,4,64.30,40,257.20
1743,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),208977,O VIT DROPS 30ML,4,21.43,4,85.72
1744,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,208978,O2 10TAB,4,89.30,40,357.20
1745,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,208983,OBENYL 30TAB,4,0,4,0
1746,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,208992,OCAL 500MG 15TAB,4,61.20,60,244.80
1747,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,209000,OCIUM 500MG 15TAB,4,53.70,60,214.80
1748,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209006,OCTRIDE 100MG INJ 1ML AMP,4,377.14,4,1508.56
1749,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209007,OCTRIDE 50MG INJ 1ML AMP,4,209.14,4,836.56
1750,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209010,OCUFLUR E/DROP 5ML,4,48.11,4,192.44
1751,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09924,CENTAUR PHARMACEUTICALS PVT LTD,209014,OCUPOL E/EAR DROP 5ML,4,49.17,4,196.68
1752,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09924,CENTAUR PHARMACEUTICALS PVT LTD,209015,OCUPOL E/OINT 5GM,4,38.40,4,153.60
1753,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09924,CENTAUR PHARMACEUTICALS PVT LTD,209023,OCUREST-AH E/DROP 10ML,4,60.43,4,241.72
1754,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09924,CENTAUR PHARMACEUTICALS PVT LTD,209024,OCUREST E/DROP 10ML,4,66.91,4,267.64
1755,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209027,OCUVIR 200DT 10TAB,4,49.90,40,199.60
1756,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209028,OCUVIR 400DT 5TAB,4,44.20,20,176.80
1757,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209029,OCUVIR 800DT 5TAB,4,136.65,20,546.60
1758,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209030,OCUVIR E/OINT 5GM,4,37.78,4,151.12
1759,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S02244,UNITY SALES AGENCIES,209067,ODOXIL-DS PREMIX SYP 30ML,4,38.38,4,153.52
1760,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S02244,UNITY SALES AGENCIES,209068,ODOXIL-DS SYP 30ML,4,0,4,0
1761,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S02244,UNITY SALES AGENCIES,209069,ODOXIL SYP 30ML,4,14.69,4,58.76
1762,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),209071,OF 200MG 10TAB,4,13.50,40,54.00
1763,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209076,OFC E/DROP 5ML,4,78.65,4,314.60
1764,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,209089,OFLACIN E/EAR DROP 5ML,4,39.86,4,159.44
1765,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209090,OFLER 200MG 10TAB,8,0,80,0
1766,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,209095,OFLIN 400MG 10TAB,4,147.70,40,590.80
1767,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209104,OFLOMAC 200MG 10TAB,4,47.80,40,191.20
1768,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209105,OFLOMAC 300MG 10TAB,4,0,40,0
1769,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209106,OFLOMAC 400MG 10TAB,4,108.00,40,432.00
1770,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209107,OFLOMAC SYP 30ML,4,25.46,4,101.84
1771,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209108,OFLOMAC-TZ 10TAB,4,0,40,0
1772,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209113,OFLOX 200MG 10TAB,4,58.20,40,232.80
1773,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209114,OFLOX 400MG 10TAB,4,211.80,40,847.20
1774,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209115,OFLOX E/DROP 5ML,4,29.42,4,117.68
1775,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209117,OFLOX 100ML I.V,4,32.00,4,128.00
1776,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209118,OFLOX-TZ 10TAB,4,115.70,40,462.80
1777,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,209131,OILATUM BAR 100GM,4,127.50,4,510.00
1778,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,209132,OILATUM EMOLIENT LTN 100ML,4,168.67,4,674.68
1779,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,209133,OJEN 200MG 10TAB,4,0,40,0
1780,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209136,OJUS SYP 200ML,4,64.11,4,256.44
1781,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,209151,OLAN 10MG 10TAB,4,45.60,40,182.40
1782,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,209152,OLAN 5MG 10TAB,4,24.40,40,97.60
1783,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05231,KANCHAN PHARMA PVT LTD,209157,OLANEX 10MG 10TAB,4,0,40,0
1784,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05231,KANCHAN PHARMA PVT LTD,209158,OLANEX 2.5MG 10TAB,4,24.80,40,99.20
1785,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05231,KANCHAN PHARMA PVT LTD,209159,OLANEX 5MG 10TAB,4,31.20,40,124.80
1786,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209171,OLEANZ 2.5MG 10TAB,4,28.00,40,112.00
1787,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209172,OLEANZ 5MG 10TAB,4,34.70,40,138.80
1788,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209173,OLEANZ 7.5MG 10TAB,4,60.40,40,241.60
1789,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209174,OLEANZ 10MG 10TAB,4,63.00,40,252.00
1790,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209175,OLEANZ RAPITAB 5MG 10TAB,4,0,40,0
1791,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209177,OLEANZ RAPITAB 20MG 10TAB,4,0,40,0
1792,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209189,OLIMELT 10MG 10TAB,4,60.60,40,242.40
1793,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209190,OLIMELT 2.5MG 10TAB,4,27.20,40,108.80
1794,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209191,OLIMELT 5MG 10TAB,4,32.80,40,131.20
1795,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209192,OLIMELT 7.5MG 10TAB,4,64.90,40,259.60
1796,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S16128,HASMUKHLAL AND SONS,209195,OLIO OIL ASHWIN 100ML,4,39.03,4,156.12
1797,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S16128,HASMUKHLAL AND SONS,209196,OLIO OIL ASHWIN 200ML,4,68.90,4,275.60
1798,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),209209,OLIZA 10MG 10TAB,4,60.60,40,242.40
1799,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),209210,OLIZA 2.5MG 10TAB,4,23.50,40,94.00
1800,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),209211,OLIZA 5MG 10TAB,4,28.30,40,113.20
1801,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),209212,OLIZA 7.5MG 10TAB,4,64.90,40,259.60
1802,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05270,ENTOD PHARMACEUTICALS LTD,209213,OMEFLOX E/DROP 5ML,4,39.88,4,159.52
1803,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209224,OMETAB 20MG 10TAB,4,28.40,40,113.60
1804,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,209225,OMEZ INJ VIAL,4,30.73,4,122.92
1805,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209229,OMILCAL SYP 200ML,4,93.17,4,372.68
1806,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209237,OMNACORTIL 10MG 10TAB,4,9.20,40,36.80
1807,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209238,OMNACORTIL 20MG 10TAB,4,18.50,40,74.00
1808,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209239,OMNACORTIL 40MG 10TAB,4,25.00,40,100.00
1809,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209240,OMNACORTIL 5MG 10TAB,4,5.20,40,20.80
1810,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209241,OMNACORTIL SYP 60ML,4,21.16,4,84.64
1811,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209257,OMNITAN 50MG 15TAB,4,67.80,60,271.20
1812,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209259,ON TONSIL PILLS 1BOT,4,43.90,4,175.60
1813,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209261,ONCET-CF 10TAB,4,33.60,40,134.40
1814,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209262,ONCET-CF SYP 60ML,4,41.89,4,167.56
1815,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209266,ONDEM 4MG 10TAB,4,33.60,40,134.40
1816,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209267,ONDEM SYP 30ML,4,27.54,4,110.16
1817,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05921,WALLACE PHARMACEUTICALS PVT LTD,209276,ONECAN 50MG 4TAB,4,0,16,0
1818,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209280,ONLY ME SPRAY 12GMS,4,109.82,4,439.28
1819,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,209290,OPHTHACARE E/DROP 10ML,4,43.02,4,172.08
1820,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209300,OPTICURE E/DROP 10ML,4,66.30,4,265.20
1821,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05270,ENTOD PHARMACEUTICALS LTD,209301,OPTIHIST E/DROP 5ML,4,45.66,4,182.64
1822,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05270,ENTOD PHARMACEUTICALS LTD,209303,OPTIHIST-PLUS E/DROP 5ML,4,62.50,4,250.00
1823,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S02244,UNITY SALES AGENCIES,209309,OPTINEURON INJ 3ML AMP,4,7.39,4,29.56
1824,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05270,ENTOD PHARMACEUTICALS LTD,209313,OPTITHROCIN E/OINT 5GM,4,92.25,4,369.00
1825,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00021,ARVIND DISTRIBUTORS,209318,ORAHEAL CHEWABLE 8TAB,4,0,32,0
1826,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,209329,ORASEP GEL 15ML,4,73.07,4,292.28
1827,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,209330,ORASEP M/WASH 100ML,4,65.76,4,263.04
1828,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,209331,ORASEP-OT M/PAINT 15ML,4,73.07,4,292.28
1829,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09924,CENTAUR PHARMACEUTICALS PVT LTD,209334,ORAXIN ORAL DROP 15ML,4,40.98,4,163.92
1830,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09924,CENTAUR PHARMACEUTICALS PVT LTD,209335,ORAXIN SYP 200ML,4,103.38,4,413.52
1831,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,209337,OREX CREAM 10GM,4,0,4,0
1832,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01889,SHAH & SAVLA,209341,ORICITRAL SYP 100ML,4,56.81,4,227.24
1833,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,209343,ORIPRIM-DS 10TAB,4,0,40,0
1834,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,209345,ORNI 500MG 10TAB,4,64.30,40,257.20
1835,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209349,ORNOF 10TAB,4,88.60,40,354.40
1836,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S08946,SKITES PHARMA PVT LTD (BHIWANDI),209350,OROFER 10CAP,4,103.40,40,413.60
1837,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),209355,ORTHAL-FORTE 20TAB,4,49.80,80,199.20
1838,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12106,PHYTO MARKETING PVT LTD,209369,OSSIGEN 30CAP,4,62.40,120,249.60
1839,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01889,SHAH & SAVLA,209373,OSSOPAN 250MG 15TAB,4,28.80,60,115.20
1840,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209378,OSTEBON SYP 200ML,8,0,8,0
1841,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209381,OSTEOFOS 35MG 4TAB,4,106.76,16,427.04
1842,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209383,OSTEOFOS 70MG 4TAB,4,187.32,16,749.28
1843,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S07741,CHIMANLAL SONS MEDICARE PRODUCTS PVT LTD,209394,OTILAN EAR/DROP 5ML,4,62.11,4,248.44
1844,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01733,ROYAL PHARMA(MULUND),209397,OTOFLOUR 10TAB,4,63.30,40,253.20
1845,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209399,OTOREX EAR/DROP 10ML,4,80.85,4,323.40
1846,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209407,OVRAL-G 20TAB,4,168.02,4,672.08
1847,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209408,OVRAL-L 21TAB,4,50.92,4,203.68
1848,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209413,OXCARB 300MG 10TAB,4,89.20,40,356.80
1849,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209414,OXCARB 600MG 10TAB,4,175.70,40,702.80
1850,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209415,OXCARB 150MG 10TAB,4,45.60,40,182.40
1851,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209418,OXETOL 150MG 10TAB,4,54.50,40,218.00
1852,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209419,OXETOL 300MG 10TAB,4,83.50,40,334.00
1853,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209420,OXETOL 600MG 10TAB,4,154.70,40,618.80
1854,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209435,OXYSPAS 2.5MG 10TAB,4,78.00,40,312.00
1855,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209436,OXYSPAS 5MG 10TAB,4,144.30,40,577.20
1856,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S06019,MAHAVEER MEDI SALES PVT LTD (BANGALORE),209452,P-SCAB SOAP 75GM,4,63.74,4,254.96
1857,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18658,CADILA PHARMACEUTICALS LTD,209453,P-ZIDE 1000MG 10TAB,4,67.60,40,270.40
1858,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18658,CADILA PHARMACEUTICALS LTD,209455,P-ZIDE 750MG 10TAB,4,49.90,40,199.60
1859,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209461,PACIMOL 120MG SYP 60ML,4,26.44,4,105.76
1860,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209465,PALLRYWYN-FORTE 20TAB,4,120.08,4,480.32
1861,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209469,FOMTIDE 400 INHALER,4,291.54,4,1166.16
1862,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S08860,KAAVIL BHAGAVATHY DISTRIBUTORS PVT LTD,209472,DERANTOX 30CAP,4,241.50,120,966.00
1863,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S15176,MACLEODS PHARMACEUTICALS LTD,209475,ATORMAC-TG 10TAB,4,142.10,40,568.40
1864,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,209476,777 OIL 200ML,4,0,4,0
1865,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12106,PHYTO MARKETING PVT LTD,209490,PALSINURON 30CAP,4,109.50,120,438.00
1866,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209492,PAMA MALAM 25GM,4,34.92,4,139.68
1867,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209493,PAMA MALAM 10GM,4,20.38,4,81.52
1868,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,209508,PANCHASAV KADHA BAID 450ML,4,73.66,4,294.64
1869,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,209512,PANCHSAKAR CHURNA BAID 100GM,4,78.57,4,314.28
1870,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209513,PANIMUN BIORAL 25MG 6CAP,4,110.22,24,440.88
1871,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209514,PANIMUN BIORAL 100MG 6CAP,4,454.32,24,1817.28
1872,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209519,PANSA 40MG 10TAB ##,4,83.10,40,332.40
1873,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209528,WINOLAP E/DROP 5ML,4,119.57,4,478.28
1874,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,209530,HILIN 10CAP,4,66.20,40,264.80
1875,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,209545,PANTIUM 40MG 10TAB,4,67.00,40,268.00
1876,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,209549,PANTOCID 40GM INJ VIAL,4,32.40,4,129.60
1877,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,209552,PANTOP 20MG 10TAB,4,50.70,40,202.80
1878,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,209558,PANZYNORM-N 10TAB,4,203.00,40,812.00
1879,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),209572,PARACIP SYP 60ML,4,15.04,4,60.16
1880,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),209573,PARACIP 500MG 10TAB,4,6.00,40,24.00
1881,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209576,PARAD NIRMAL 100GM,4,29.66,4,118.64
1882,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209577,PARAD NIRMAL 50GM,4,19.88,4,79.52
1883,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209578,PARAD NIRMAL 200TAB,4,41.95,4,167.80
1884,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S16128,HASMUKHLAL AND SONS,209580,LIQUID PARAFFIN ASHWIN 50ML,4,14.29,4,57.16
1885,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05921,WALLACE PHARMACEUTICALS PVT LTD,209585,PARAMET 10TAB,4,17.30,40,69.20
1886,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10248,ABBOTT HEALTHCARE PVT LTD (THANE),209590,PARAXIN 250MG 10CAP,4,72.90,40,291.60
1887,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10248,ABBOTT HEALTHCARE PVT LTD (THANE),209592,PARAXIN SYP 100ML,4,109.22,4,436.88
1888,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209599,PARIPATHADI KADHA ARYA 200ML,4,0,4,0
1889,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209600,PARIPATHADI KADHA ARYA 100ML,4,0,4,0
1890,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209601,PARIPATHADI KADHA SANDU 450ML,4,124.73,4,498.92
1891,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209602,PARIPATHADI KADHA SANDU 200ML,4,76.54,4,306.16
1892,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,209616,PARKIN 10TAB,4,13.20,40,52.80
1893,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,209617,PARKIN-PLUS 10TAB,4,25.10,40,100.40
1894,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209626,PATANKAR KADHA 650ML,4,112.95,4,451.80
1895,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209627,PATANKAR KADHA 200ML,4,54.64,4,218.56
1896,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),209629,PATHYADI KADHA SANDU 200ML,4,69.51,4,278.04
